timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688653419388,3,S01_T02_Open_TableCategory-21,200,OK,Thread Group 1-3,bin,true,,53398,701,5,5,http://localhost/wp-content/uploads/2023/03/71HLbOnEQlS._AC_SX466_.jpg,2,0,0
1688653419389,3,S01_T02_Open_TableCategory-22,200,OK,Thread Group 1-3,bin,true,,10199,695,5,5,http://localhost/wp-content/uploads/2023/03/images-16.48.27.jpeg,3,0,1
1688653419389,2,S01_T02_Open_TableCategory-23,200,OK,Thread Group 1-3,bin,true,,46983,700,5,5,http://localhost/wp-content/uploads/2023/03/059752c_2000x-600x384.jpg,2,0,0
1688653419391,2,S01_T02_Open_TableCategory-24,200,OK,Thread Group 1-3,bin,true,,41755,724,5,5,http://localhost/wp-content/uploads/2023/03/solid-wood-living-room-coffee-table-1-600x384.jpg,2,0,0
1688653419391,2,S01_T02_Open_TableCategory-25,200,OK,Thread Group 1-3,bin,true,,52302,717,5,5,http://localhost/wp-content/uploads/2023/03/kitchen-table-reclaimed-wood-9-600x384.jpg,2,0,0
1688653419392,2,S01_T02_Open_TableCategory-26,200,OK,Thread Group 1-3,bin,true,,51969,757,5,5,http://localhost/wp-content/uploads/2023/03/1450dc67-43ec-4aad-80a7-b185f88c0bd8.ea53d8e1589ca3d5450536eab5ccea10-580x384.jpeg,2,0,0
1688653419392,2,S01_T02_Open_TableCategory-27,200,OK,Thread Group 1-3,bin,true,,30965,719,5,5,http://localhost/wp-content/uploads/2023/03/0833cdb371c7629ba0398b95478a8096-600x384.jpg,2,0,0
1688653419392,5,S01_T02_Open_TableCategory-28,200,OK,Thread Group 1-3,bin,true,,46665,719,5,5,http://localhost/wp-content/uploads/2023/03/606c40d0c5e92547dfa671b422242982-600x384.jpg,4,0,1
1688653419393,2,S01_T02_Open_TableCategory-29,304,Not Modified,Thread Group 1-3,,true,,249,796,5,5,http://localhost/wp-content/uploads/2023/03/71HLbOnEQlS._AC_SX466_-466x384.jpg,0,0,0
1688653419394,2,S01_T02_Open_TableCategory-30,200,OK,Thread Group 1-3,bin,true,,43561,715,5,5,http://localhost/wp-content/uploads/2023/03/Rag-Byrne-2022-01-768x1024-1-600x384.jpg,2,0,0
1688653419394,3,S01_T02_Open_TableCategory-31,200,OK,Thread Group 1-3,bin,true,,56606,742,5,5,http://localhost/wp-content/uploads/2023/03/image_37f0ae6b-f252-4391-8b81-a66aecfe2f80_1024x1024@2x-600x384.jpg,3,0,0
1688653419395,2,S01_T02_Open_TableCategory-32,304,Not Modified,Thread Group 1-3,,true,,249,828,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419396,1,S01_T02_Open_TableCategory-33,304,Not Modified,Thread Group 1-3,,true,,249,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419397,3,S01_T02_Open_TableCategory-34,304,Not Modified,Thread Group 1-3,,true,,248,798,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,0,0,1
1688653419397,2,S01_T02_Open_TableCategory-35,304,Not Modified,Thread Group 1-3,,true,,248,799,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,0,0,0
1688653419397,2,S01_T02_Open_TableCategory-36,304,Not Modified,Thread Group 1-3,,true,,249,784,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,0,0,0
1688653419397,2,S01_T02_Open_TableCategory-37,304,Not Modified,Thread Group 1-3,,true,,248,784,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,0,0,0
1688653419354,217,S01_T02_Open_ChairCategory,200,OK,Thread Group 1-1,text,true,,401510,31905,5,5,http://localhost/products-category/chairs-2,84,0,1
1688653419354,113,S01_T02_Open_ChairCategory-0,200,OK,Thread Group 1-1,text,true,,53419,674,5,5,http://localhost/products-category/chairs-2,84,0,1
1688653419472,2,S01_T02_Open_ChairCategory-1,304,Not Modified,Thread Group 1-1,,true,,249,778,5,5,http://localhost/wp-includes/css/dashicons.min.css?ver=6.2.2,0,0,0
1688653419472,3,S01_T02_Open_ChairCategory-2,304,Not Modified,Thread Group 1-1,,true,,250,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/css/al_product.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419472,4,S01_T02_Open_ChairCategory-3,304,Not Modified,Thread Group 1-1,,true,,250,849,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/css/shopping-cart.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653419472,3,S01_T02_Open_ChairCategory-4,304,Not Modified,Thread Group 1-1,,true,,250,860,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/ic-form.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419472,3,S01_T02_Open_ChairCategory-5,304,Not Modified,Thread Group 1-1,,true,,249,846,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/css/variations-front.css?ver=6.2.2,0,0,1
1688653419472,3,S01_T02_Open_ChairCategory-6,304,Not Modified,Thread Group 1-1,,true,,251,794,5,5,http://localhost/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2,0,0,0
1688653419474,4,S01_T02_Open_ChairCategory-7,304,Not Modified,Thread Group 1-1,,true,,249,843,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/includes/blocks/ic-blocks.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653419475,3,S01_T02_Open_ChairCategory-8,304,Not Modified,Thread Group 1-1,,true,,249,782,5,5,http://localhost/wp-includes/css/classic-themes.min.css?ver=6.2.2,0,0,1
1688653419475,3,S01_T02_Open_ChairCategory-9,304,Not Modified,Thread Group 1-1,,true,,251,783,5,5,http://localhost/wp-content/themes/best-shop/style.css?ver=6.2.2,0,0,1
1688653419475,96,S01_T02_Open_ChairCategory-10,200,OK,Thread Group 1-1,text,true,,11318,694,5,5,https://fonts.googleapis.com/css?family=Poppins%3A300%2C300i%2C400%2C400i%2C700%2C700i%7CPoppins%3A300%2C300i%2C400%2C400i%2C500%2C500i%2C600%2C600i&subset=latin%2Clatin-ext,90,0,0
1688653419475,2,S01_T02_Open_ChairCategory-11,304,Not Modified,Thread Group 1-1,,true,,249,790,5,5,http://localhost/wp-content/themes/best-shop/css/bootstrap.css?ver=6.2.2,0,0,0
1688653419476,3,S01_T02_Open_ChairCategory-12,304,Not Modified,Thread Group 1-1,,true,,250,789,5,5,http://localhost/wp-content/themes/shop-woocommerce/style.css?ver=6.2.2,0,0,1
1688653419477,1,S01_T02_Open_ChairCategory-13,304,Not Modified,Thread Group 1-1,,true,,250,781,5,5,http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4,0,0,0
1688653419478,2,S01_T02_Open_ChairCategory-14,304,Not Modified,Thread Group 1-1,,true,,249,788,5,5,http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0,0,0,0
1688653419479,2,S01_T02_Open_ChairCategory-15,304,Not Modified,Thread Group 1-1,,true,,249,847,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/js/shopping-cart.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419479,2,S01_T02_Open_ChairCategory-16,304,Not Modified,Thread Group 1-1,,true,,248,868,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/formbuilder-front.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419479,2,S01_T02_Open_ChairCategory-17,304,Not Modified,Thread Group 1-1,,true,,248,840,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/cart/js/ic-cart.js?1680638387&ver=6.2.2,0,0,0
1688653419479,3,S01_T02_Open_ChairCategory-18,304,Not Modified,Thread Group 1-1,,true,,249,850,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/js/variations.js?1680638387&ver=6.2.2,0,0,0
1688653419481,2,S01_T02_Open_ChairCategory-19,304,Not Modified,Thread Group 1-1,,true,,249,788,5,5,http://localhost/wp-content/themes/best-shop/js/bootstrap.js?ver=6.2.2,0,0,0
1688653419481,2,S01_T02_Open_ChairCategory-20,304,Not Modified,Thread Group 1-1,,true,,249,793,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,0,0,0
1688653419481,3,S01_T02_Open_ChairCategory-21,200,OK,Thread Group 1-1,bin,true,,51749,719,5,5,http://localhost/wp-content/uploads/2023/03/4be39811beb7289f20bd9b740df41e12-600x600.jpg,3,0,0
1688653419481,3,S01_T02_Open_ChairCategory-22,200,OK,Thread Group 1-1,bin,true,,30444,751,5,5,http://localhost/wp-content/uploads/2023/03/e939dd23cd6c75958dd9013e6bbf45d9-history-of-geometry-the-history-600x384.jpg,3,0,0
1688653419482,2,S01_T02_Open_ChairCategory-23,200,OK,Thread Group 1-1,bin,true,,6069,693,5,5,http://localhost/wp-content/uploads/2023/03/download-copy.jpeg,2,0,0
1688653419483,3,S01_T02_Open_ChairCategory-24,200,OK,Thread Group 1-1,bin,true,,29063,707,5,5,http://localhost/wp-content/uploads/2023/03/tool-hi-tech-chair-3-600x384.jpg,3,0,0
1688653419483,2,S01_T02_Open_ChairCategory-25,200,OK,Thread Group 1-1,bin,true,,7444,695,5,5,http://localhost/wp-content/uploads/2023/03/images-16.42.14.jpeg,2,0,0
1688653419484,3,S01_T02_Open_ChairCategory-26,200,OK,Thread Group 1-1,bin,true,,5068,688,5,5,http://localhost/wp-content/uploads/2023/03/images-1.jpeg,2,0,0
1688653419484,3,S01_T02_Open_ChairCategory-27,200,OK,Thread Group 1-1,bin,true,,12512,732,5,5,http://localhost/wp-content/uploads/2023/03/chair-ball-furniture-cartoon-hi-tech-style-01-600x384.jpg,3,0,0
1688653419485,2,S01_T02_Open_ChairCategory-28,200,OK,Thread Group 1-1,bin,true,,9112,747,5,5,http://localhost/wp-content/uploads/2023/03/1602e5861394d3b1780528525ac51927-gaming-chairs-futuristic-technology.jpg,1,0,0
1688653419486,2,S01_T02_Open_ChairCategory-29,200,OK,Thread Group 1-1,bin,true,,26714,719,5,5,http://localhost/wp-content/uploads/2023/03/960ab9671e3892b07e31c14848d287e9-550x384.jpg,2,0,0
1688653419486,2,S01_T02_Open_ChairCategory-30,304,Not Modified,Thread Group 1-1,,true,,249,945,5,5,http://localhost/wp-content/uploads/2023/03/decorations-awesome-home-lighting-decoration-with-blue-led-backlights-decoration-idea-in-modern-living-room-23-most-wonderful-led-lights-decorations-for-outdoor-and-indoor-600x384.jpg,0,0,0
1688653419487,3,S01_T02_Open_ChairCategory-31,200,OK,Thread Group 1-1,bin,true,,46066,703,5,5,http://localhost/wp-content/uploads/2023/03/mid_00548458_001-600x384.jpg,2,0,0
1688653419487,2,S01_T02_Open_ChairCategory-32,200,OK,Thread Group 1-1,bin,true,,6074,686,5,5,http://localhost/wp-content/uploads/2023/03/images.jpeg,2,0,0
1688653419487,4,S01_T02_Open_ChairCategory-33,200,OK,Thread Group 1-1,bin,true,,70521,717,5,5,http://localhost/wp-content/uploads/2023/03/Firenze.Palvecchio.500.chair_-330x384.jpeg,2,0,0
1688653419488,3,S01_T02_Open_ChairCategory-34,200,OK,Thread Group 1-1,bin,true,,29459,707,5,5,http://localhost/wp-content/uploads/2023/03/fullsizeoutput_20de-600x384.jpeg,3,0,0
1688653419488,5,S01_T02_Open_ChairCategory-35,304,Not Modified,Thread Group 1-1,,true,,250,828,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,2
1688653419489,2,S01_T02_Open_ChairCategory-36,304,Not Modified,Thread Group 1-1,,true,,249,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653419490,2,S01_T02_Open_ChairCategory-37,304,Not Modified,Thread Group 1-1,,true,,247,798,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,0,0,0
1688653419491,2,S01_T02_Open_ChairCategory-38,304,Not Modified,Thread Group 1-1,,true,,248,799,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,0,0,0
1688653419491,2,S01_T02_Open_ChairCategory-39,304,Not Modified,Thread Group 1-1,,true,,249,784,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,0,0,0
1688653419492,1,S01_T02_Open_ChairCategory-40,304,Not Modified,Thread Group 1-1,,true,,248,784,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,0,0,0
1688653420827,267,S01_T03_Select_SelectTable,200,OK,Thread Group 1-5,text,true,,189726,27795,5,5,http://localhost/products/living-room-table8,70,0,3
1688653420827,99,S01_T03_Select_SelectTable-0,200,OK,Thread Group 1-5,text,true,,44604,675,5,5,http://localhost/products/living-room-table8,70,0,3
1688653420930,4,S01_T03_Select_SelectTable-1,304,Not Modified,Thread Group 1-5,,true,,250,778,5,5,http://localhost/wp-includes/css/dashicons.min.css?ver=6.2.2,0,0,1
1688653420930,6,S01_T03_Select_SelectTable-2,304,Not Modified,Thread Group 1-5,,true,,250,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/css/al_product.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653420930,6,S01_T03_Select_SelectTable-3,304,Not Modified,Thread Group 1-5,,true,,250,849,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/css/shopping-cart.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653420930,3,S01_T03_Select_SelectTable-4,304,Not Modified,Thread Group 1-5,,true,,249,860,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/ic-form.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653420930,5,S01_T03_Select_SelectTable-5,304,Not Modified,Thread Group 1-5,,true,,249,846,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/css/variations-front.css?ver=6.2.2,0,0,1
1688653420930,4,S01_T03_Select_SelectTable-6,304,Not Modified,Thread Group 1-5,,true,,251,794,5,5,http://localhost/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2,0,0,1
1688653420934,4,S01_T03_Select_SelectTable-7,304,Not Modified,Thread Group 1-5,,true,,249,843,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/includes/blocks/ic-blocks.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653420934,4,S01_T03_Select_SelectTable-8,304,Not Modified,Thread Group 1-5,,true,,249,782,5,5,http://localhost/wp-includes/css/classic-themes.min.css?ver=6.2.2,0,0,1
1688653420935,3,S01_T03_Select_SelectTable-9,304,Not Modified,Thread Group 1-5,,true,,251,783,5,5,http://localhost/wp-content/themes/best-shop/style.css?ver=6.2.2,0,0,1
1688653420936,158,S01_T03_Select_SelectTable-10,200,OK,Thread Group 1-5,text,true,,11318,694,5,5,https://fonts.googleapis.com/css?family=Poppins%3A300%2C300i%2C400%2C400i%2C700%2C700i%7CPoppins%3A300%2C300i%2C400%2C400i%2C500%2C500i%2C600%2C600i&subset=latin%2Clatin-ext,155,0,45
1688653420936,3,S01_T03_Select_SelectTable-11,304,Not Modified,Thread Group 1-5,,true,,250,790,5,5,http://localhost/wp-content/themes/best-shop/css/bootstrap.css?ver=6.2.2,0,0,1
1688653420936,4,S01_T03_Select_SelectTable-12,304,Not Modified,Thread Group 1-5,,true,,250,789,5,5,http://localhost/wp-content/themes/shop-woocommerce/style.css?ver=6.2.2,0,0,1
1688653420938,2,S01_T03_Select_SelectTable-13,200,OK,Thread Group 1-5,text,true,,4088,748,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/colorbox/colorbox.css?timestamp=1680638387&ver=6.2.2,2,0,0
1688653420938,2,S01_T03_Select_SelectTable-14,304,Not Modified,Thread Group 1-5,,true,,250,781,5,5,http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4,0,0,0
1688653420938,2,S01_T03_Select_SelectTable-15,304,Not Modified,Thread Group 1-5,,true,,249,788,5,5,http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0,0,0,0
1688653420940,2,S01_T03_Select_SelectTable-16,200,OK,Thread Group 1-5,text,true,,33867,749,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/magnifier/magnifier.min.js?timestamp=1680638387&ver=1,2,0,0
1688653420940,2,S01_T03_Select_SelectTable-17,304,Not Modified,Thread Group 1-5,,true,,249,847,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/js/shopping-cart.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653420940,2,S01_T03_Select_SelectTable-18,304,Not Modified,Thread Group 1-5,,true,,248,868,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/formbuilder-front.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653420940,4,S01_T03_Select_SelectTable-19,304,Not Modified,Thread Group 1-5,,true,,249,840,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/cart/js/ic-cart.js?1680638387&ver=6.2.2,0,0,1
1688653420940,4,S01_T03_Select_SelectTable-20,304,Not Modified,Thread Group 1-5,,true,,250,850,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/js/variations.js?1680638387&ver=6.2.2,0,0,1
1688653420943,1,S01_T03_Select_SelectTable-21,304,Not Modified,Thread Group 1-5,,true,,249,788,5,5,http://localhost/wp-content/themes/best-shop/js/bootstrap.js?ver=6.2.2,0,0,0
1688653420943,1,S01_T03_Select_SelectTable-22,304,Not Modified,Thread Group 1-5,,true,,249,793,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,0,0,0
1688653420943,2,S01_T03_Select_SelectTable-23,200,OK,Thread Group 1-5,bin,true,,62220,724,5,5,http://localhost/wp-content/uploads/2023/03/solid-wood-living-room-coffee-table-1-600x600.jpg,2,0,0
1688653420944,2,S01_T03_Select_SelectTable-24,304,Not Modified,Thread Group 1-5,,true,,249,802,5,5,http://localhost/wp-content/uploads/2023/03/Rag-Byrne-2022-01-768x1024-1-600x384.jpg,0,0,0
1688653420944,2,S01_T03_Select_SelectTable-25,304,Not Modified,Thread Group 1-5,,true,,249,829,5,5,http://localhost/wp-content/uploads/2023/03/image_37f0ae6b-f252-4391-8b81-a66aecfe2f80_1024x1024@2x-600x384.jpg,0,0,0
1688653420944,4,S01_T03_Select_SelectTable-26,200,OK,Thread Group 1-5,bin,true,,13606,701,5,5,http://localhost/wp-content/uploads/2023/03/81oJBPAZTML._AC_UL320_.jpg,4,0,1
1688653420944,4,S01_T03_Select_SelectTable-27,304,Not Modified,Thread Group 1-5,,true,,250,787,5,5,http://localhost/wp-content/uploads/2023/03/059752c_2000x-600x384.jpg,0,0,1
1688653420946,2,S01_T03_Select_SelectTable-28,200,OK,Thread Group 1-5,text,true,,13044,758,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/colorbox/jquery.colorbox.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653420946,2,S01_T03_Select_SelectTable-29,304,Not Modified,Thread Group 1-5,,true,,249,828,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653420946,2,S01_T03_Select_SelectTable-30,304,Not Modified,Thread Group 1-5,,true,,249,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653420948,2,S01_T03_Select_SelectTable-31,304,Not Modified,Thread Group 1-5,,true,,247,798,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,0,0,0
1688653420948,2,S01_T03_Select_SelectTable-32,304,Not Modified,Thread Group 1-5,,true,,248,799,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,0,0,0
1688653420948,2,S01_T03_Select_SelectTable-33,304,Not Modified,Thread Group 1-5,,true,,249,784,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,0,0,0
1688653420948,2,S01_T03_Select_SelectTable-34,304,Not Modified,Thread Group 1-5,,true,,248,784,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,0,0,0
1688653421395,59,S01_T04_Adding_ToCart,200,OK,Thread Group 1-5,text,true,,622,758,5,5,http://localhost/wp-admin/admin-ajax.php,59,0,0
1688653422972,224,S01_T03_Select_SelectTable,200,OK,Thread Group 1-2,text,true,,189746,27774,5,5,http://localhost/products/living-room-table8,68,0,1
1688653422972,98,S01_T03_Select_SelectTable-0,200,OK,Thread Group 1-2,text,true,,44626,675,5,5,http://localhost/products/living-room-table8,68,0,1
1688653423074,5,S01_T03_Select_SelectTable-1,304,Not Modified,Thread Group 1-2,,true,,250,778,5,5,http://localhost/wp-includes/css/dashicons.min.css?ver=6.2.2,0,0,1
1688653423074,3,S01_T03_Select_SelectTable-2,304,Not Modified,Thread Group 1-2,,true,,250,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/css/al_product.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653423074,3,S01_T03_Select_SelectTable-3,304,Not Modified,Thread Group 1-2,,true,,250,849,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/css/shopping-cart.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653423074,1,S01_T03_Select_SelectTable-4,304,Not Modified,Thread Group 1-2,,true,,249,860,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/ic-form.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653423074,3,S01_T03_Select_SelectTable-5,304,Not Modified,Thread Group 1-2,,true,,249,846,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/css/variations-front.css?ver=6.2.2,0,0,1
1688653423074,4,S01_T03_Select_SelectTable-6,304,Not Modified,Thread Group 1-2,,true,,251,794,5,5,http://localhost/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2,0,0,1
1688653423076,4,S01_T03_Select_SelectTable-7,304,Not Modified,Thread Group 1-2,,true,,249,843,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/includes/blocks/ic-blocks.min.css?timestamp=1680638387&ver=6.2.2,0,0,2
1688653423077,3,S01_T03_Select_SelectTable-8,304,Not Modified,Thread Group 1-2,,true,,248,782,5,5,http://localhost/wp-includes/css/classic-themes.min.css?ver=6.2.2,0,0,0
1688653423078,3,S01_T03_Select_SelectTable-9,304,Not Modified,Thread Group 1-2,,true,,251,783,5,5,http://localhost/wp-content/themes/best-shop/style.css?ver=6.2.2,0,0,1
1688653423078,118,S01_T03_Select_SelectTable-10,200,OK,Thread Group 1-2,text,true,,11318,694,5,5,https://fonts.googleapis.com/css?family=Poppins%3A300%2C300i%2C400%2C400i%2C700%2C700i%7CPoppins%3A300%2C300i%2C400%2C400i%2C500%2C500i%2C600%2C600i&subset=latin%2Clatin-ext,111,0,0
1688653423078,3,S01_T03_Select_SelectTable-11,304,Not Modified,Thread Group 1-2,,true,,250,790,5,5,http://localhost/wp-content/themes/best-shop/css/bootstrap.css?ver=6.2.2,0,0,2
1688653423079,3,S01_T03_Select_SelectTable-12,304,Not Modified,Thread Group 1-2,,true,,250,789,5,5,http://localhost/wp-content/themes/shop-woocommerce/style.css?ver=6.2.2,0,0,1
1688653423080,2,S01_T03_Select_SelectTable-13,200,OK,Thread Group 1-2,text,true,,4088,748,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/colorbox/colorbox.css?timestamp=1680638387&ver=6.2.2,2,0,0
1688653423081,1,S01_T03_Select_SelectTable-14,304,Not Modified,Thread Group 1-2,,true,,250,781,5,5,http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4,0,0,0
1688653423081,2,S01_T03_Select_SelectTable-15,304,Not Modified,Thread Group 1-2,,true,,249,788,5,5,http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0,0,0,0
1688653423082,3,S01_T03_Select_SelectTable-16,200,OK,Thread Group 1-2,text,true,,33868,749,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/magnifier/magnifier.min.js?timestamp=1680638387&ver=1,3,0,0
1688653423082,2,S01_T03_Select_SelectTable-17,304,Not Modified,Thread Group 1-2,,true,,249,847,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/js/shopping-cart.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653423082,4,S01_T03_Select_SelectTable-18,304,Not Modified,Thread Group 1-2,,true,,249,868,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/formbuilder-front.min.js?timestamp=1680638387&ver=6.2.2,0,0,1
1688653423082,3,S01_T03_Select_SelectTable-19,304,Not Modified,Thread Group 1-2,,true,,249,840,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/cart/js/ic-cart.js?1680638387&ver=6.2.2,0,0,1
1688653423083,2,S01_T03_Select_SelectTable-20,304,Not Modified,Thread Group 1-2,,true,,249,850,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/js/variations.js?1680638387&ver=6.2.2,0,0,0
1688653423084,2,S01_T03_Select_SelectTable-21,304,Not Modified,Thread Group 1-2,,true,,249,788,5,5,http://localhost/wp-content/themes/best-shop/js/bootstrap.js?ver=6.2.2,0,0,0
1688653423085,2,S01_T03_Select_SelectTable-22,304,Not Modified,Thread Group 1-2,,true,,249,793,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,0,0,0
1688653423085,4,S01_T03_Select_SelectTable-23,200,OK,Thread Group 1-2,bin,true,,62220,724,5,5,http://localhost/wp-content/uploads/2023/03/solid-wood-living-room-coffee-table-1-600x600.jpg,3,0,0
1688653423085,2,S01_T03_Select_SelectTable-24,304,Not Modified,Thread Group 1-2,,true,,249,804,5,5,http://localhost/wp-content/uploads/2023/03/kitchen-table-reclaimed-wood-9-600x384.jpg,0,0,0
1688653423086,2,S01_T03_Select_SelectTable-25,304,Not Modified,Thread Group 1-2,,true,,249,787,5,5,http://localhost/wp-content/uploads/2023/03/059752c_2000x-600x384.jpg,0,0,0
1688653423086,2,S01_T03_Select_SelectTable-26,304,Not Modified,Thread Group 1-2,,true,,249,806,5,5,http://localhost/wp-content/uploads/2023/03/606c40d0c5e92547dfa671b422242982-600x384.jpg,0,0,0
1688653423087,2,S01_T03_Select_SelectTable-27,200,OK,Thread Group 1-2,bin,true,,13605,701,5,5,http://localhost/wp-content/uploads/2023/03/81oJBPAZTML._AC_UL320_.jpg,2,0,0
1688653423087,2,S01_T03_Select_SelectTable-28,200,OK,Thread Group 1-2,text,true,,13044,758,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/colorbox/jquery.colorbox.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653423088,2,S01_T03_Select_SelectTable-29,304,Not Modified,Thread Group 1-2,,true,,249,828,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
